order_id,customer_id,product_id,order_timestamp,quantity,unit_price,currency,payment_method,order_status,country,city,sales_channel,shipping_cost,discount,total_amount,created_at
1003,1118,733,2024-01-20,3,184.52,USD,paypal,paid,Chile,Montevideo,mobile_app,9.13,4.23,549.33,2025-12-18 04:32:18.745153
1004,1800,589,2024-08-09,3,23.26,USD,paypal,created,Argentina,Buenos Aires,web,6.89,24.63,45.150000000000006,2025-12-18 04:32:18.745153
1005,1373,553,2024-06-14,4,191.24,USD,credit_card,created,Chile,Santiago,mobile_app,7.25,26.58,738.38,2025-12-18 04:32:18.745153
1006,1064,511,2024-05-10,1,124.13,USD,debit_card,created,Brazil,Buenos Aires,mobile_app,4.22,7.04,117.08999999999999,2025-12-18 04:32:18.745153
1007,1145,708,2024-06-04,1,5.25,USD,transfer,delivered,Uruguay,Montevideo,web,16.5,3.4,1.85,2025-12-18 04:32:18.745153
1008,1223,513,2024-07-02,2,179.33,USD,transfer,created,Brazil,Montevideo,mobile_app,2.17,1.6,357.06,2025-12-18 04:32:18.745153
1009,1238,620,2024-03-30,2,106.73,USD,credit_card,shipped,Brazil,Sao Paulo,mobile_app,7.63,18.25,195.21,2025-12-18 04:32:18.745153
1010,1176,519,2024-04-03,4,56.22,USD,transfer,cancelled,Argentina,Santiago,web,5.14,21.46,203.42,2025-12-18 04:32:18.745153
1011,1778,574,2024-01-13,3,154.62,USD,credit_card,created,Chile,Buenos Aires,web,12.6,11.18,452.68,2025-12-18 04:32:18.745153
1012,1852,742,2024-11-17,2,185.7,USD,credit_card,created,Uruguay,Sao Paulo,mobile_app,6.58,20.39,351.01,2025-12-18 04:32:18.745153
1013,1281,722,2024-10-19,2,99.32,USD,credit_card,created,Uruguay,Montevideo,mobile_app,6.66,21.39,177.25,2025-12-18 04:32:18.745153
1014,1062,569,2024-08-17,1,66.53,USD,credit_card,shipped,Chile,Montevideo,mobile_app,10.79,28.06,38.47,2025-12-18 04:32:18.745153
1015,1216,710,2024-11-17,1,158.84,USD,debit_card,created,Argentina,Sao Paulo,mobile_app,13.75,1.95,156.89000000000001,2025-12-18 04:32:18.745153
1016,1853,600,2024-10-18,2,137.95,USD,paypal,created,Argentina,Buenos Aires,web,4.18,5.77,270.13,2025-12-18 04:32:18.745153
1017,1826,685,2024-01-26,1,178.31,USD,paypal,cancelled,Argentina,Montevideo,mobile_app,5.16,2.06,176.25,2025-12-18 04:32:18.745153
1018,1794,631,2024-03-15,4,140.04,USD,debit_card,shipped,Uruguay,Montevideo,mobile_app,6.45,26.04,534.12,2025-12-18 04:32:18.745153
1019,1688,610,2024-12-29,2,52.49,USD,transfer,shipped,Argentina,Santiago,mobile_app,19.53,23.78,81.2,2025-12-18 04:32:18.745153
1020,1460,631,2024-10-25,1,186.67,USD,transfer,created,Argentina,Sao Paulo,mobile_app,9.15,17.24,169.42999999999998,2025-12-18 04:32:18.745153
1021,1928,519,2024-05-29,4,25.44,USD,paypal,shipped,Uruguay,Montevideo,web,12.78,2.51,99.25,2025-12-18 04:32:18.745153
1022,1609,523,2024-05-27,1,57.25,USD,transfer,paid,Uruguay,Buenos Aires,mobile_app,6.35,8.2,49.05,2025-12-18 04:32:18.745153
1023,1104,726,2024-01-08,1,106.44,USD,paypal,shipped,Brazil,Santiago,web,10.83,8.93,97.50999999999999,2025-12-18 04:32:18.745153
1024,1098,653,2024-01-29,1,115.32,USD,paypal,shipped,Uruguay,Sao Paulo,web,3.33,16.82,98.5,2025-12-18 04:32:18.745153
1025,1510,792,2024-10-22,2,7.99,USD,debit_card,shipped,Chile,Buenos Aires,web,2.63,7.74,8.24,2025-12-18 04:32:18.745153
1026,1384,729,2024-07-27,3,157.21,USD,transfer,delivered,Uruguay,Montevideo,web,10.44,2.19,469.44,2025-12-18 04:32:18.745153
1027,1404,701,2024-05-07,1,75.51,USD,debit_card,delivered,Uruguay,Sao Paulo,web,9.18,21.92,53.59,2025-12-18 04:32:18.745153
1028,1822,537,2024-12-05,4,84.25,USD,paypal,delivered,Argentina,Sao Paulo,mobile_app,4.46,8.97,328.03,2025-12-18 04:32:18.745153
1029,1517,759,2024-04-25,2,162.83,USD,paypal,shipped,Brazil,Buenos Aires,web,14.38,13.57,312.09000000000003,2025-12-18 04:32:18.745153
1030,1475,687,2024-05-23,2,78.96,USD,paypal,paid,Argentina,Sao Paulo,web,19.87,3.83,154.08999999999997,2025-12-18 04:32:18.745153
1031,1976,556,2024-11-13,4,14.21,USD,credit_card,shipped,Brazil,Buenos Aires,web,9.12,24.08,32.760000000000005,2025-12-18 04:32:18.745153
1032,1708,519,2024-08-22,1,39.41,USD,credit_card,created,Argentina,Montevideo,mobile_app,13.24,16.97,22.439999999999998,2025-12-18 04:32:18.745153
1033,1862,772,2024-01-07,3,191.4,USD,credit_card,paid,Chile,Santiago,web,19.33,27.05,547.1500000000001,2025-12-18 04:32:18.745153
1034,1644,618,2024-02-14,1,18.73,USD,debit_card,delivered,Argentina,Buenos Aires,mobile_app,16.97,14.86,3.870000000000001,2025-12-18 04:32:18.745153
1035,1869,570,2024-08-26,4,74.21,USD,paypal,cancelled,Argentina,Santiago,web,10.34,28.24,268.59999999999997,2025-12-18 04:32:18.745153
1036,1770,503,2024-06-03,2,103.12,USD,transfer,paid,Chile,Sao Paulo,web,15.27,26.76,179.48000000000002,2025-12-18 04:32:18.745153
1037,1436,720,2024-06-29,3,101.19,USD,debit_card,delivered,Chile,Buenos Aires,mobile_app,4.31,17.29,286.28,2025-12-18 04:32:18.745153
1038,1022,513,2024-08-02,2,5.77,USD,debit_card,paid,Uruguay,Montevideo,mobile_app,11.22,28.02,0.0,2025-12-18 04:32:18.745153
1039,1996,502,2024-03-28,4,102.73,USD,debit_card,paid,Argentina,Buenos Aires,mobile_app,7.02,9.69,401.23,2025-12-18 04:32:18.745153
1040,1564,715,2024-09-12,1,79.84,USD,transfer,shipped,Chile,Buenos Aires,web,4.9,10.97,68.87,2025-12-18 04:32:18.745153
1041,1676,728,2024-03-13,3,194.56,USD,paypal,created,Chile,Buenos Aires,mobile_app,9.67,1.36,582.32,2025-12-18 04:32:18.745153
1042,1713,685,2024-06-27,2,36.04,USD,credit_card,cancelled,Uruguay,Santiago,mobile_app,4.36,17.68,54.4,2025-12-18 04:32:18.745153
1043,1457,554,2024-07-30,2,74.06,USD,paypal,delivered,Brazil,Santiago,mobile_app,14.58,21.66,126.46000000000001,2025-12-18 04:32:18.745153
1044,1082,753,2024-10-19,2,86.8,USD,paypal,paid,Chile,Sao Paulo,mobile_app,10.21,23.21,150.39,2025-12-18 04:32:18.745153
1045,1144,523,2024-08-21,1,81.19,USD,debit_card,cancelled,Chile,Sao Paulo,mobile_app,11.56,4.49,76.7,2025-12-18 04:32:18.745153
1046,1084,661,2024-08-26,3,134.84,USD,debit_card,paid,Argentina,Sao Paulo,web,4.63,13.32,391.2,2025-12-18 04:32:18.745153
1047,1077,657,2024-08-10,1,47.03,USD,debit_card,created,Uruguay,Sao Paulo,mobile_app,4.52,5.31,41.72,2025-12-18 04:32:18.745153
1048,1456,581,2024-04-28,1,48.11,USD,credit_card,cancelled,Argentina,Buenos Aires,web,12.5,19.86,28.25,2025-12-18 04:32:18.745153
1049,1877,658,2024-11-08,1,147.2,USD,credit_card,delivered,Brazil,Santiago,mobile_app,19.73,4.74,142.45999999999998,2025-12-18 04:32:18.745153
1050,1000,687,2024-09-20,4,102.56,USD,credit_card,paid,Uruguay,Santiago,mobile_app,3.73,27.12,383.12,2025-12-18 04:32:18.745153
1051,1050,559,2024-07-25,4,85.96,USD,paypal,created,Argentina,Santiago,web,7.14,6.92,336.91999999999996,2025-12-18 04:32:18.745153
1052,1684,710,2024-04-04,4,37.99,USD,debit_card,cancelled,Chile,Santiago,web,17.65,8.74,143.22,2025-12-18 04:32:18.745153
1053,1716,651,2024-08-09,3,41.57,USD,transfer,paid,Chile,Sao Paulo,web,3.3,25.53,99.18,2025-12-18 04:32:18.745153
1054,1771,608,2024-10-02,1,7.06,USD,paypal,paid,Uruguay,Buenos Aires,web,17.77,13.75,0.0,2025-12-18 04:32:18.745153
1055,1445,575,2024-08-18,1,22.83,USD,credit_card,delivered,Chile,Santiago,mobile_app,11.44,0.72,22.11,2025-12-18 04:32:18.745153
1056,1448,529,2024-11-04,4,113.58,USD,transfer,created,Argentina,Montevideo,web,9.35,14.84,439.48,2025-12-18 04:32:18.745153
1057,1880,616,2024-04-28,1,178.92,USD,transfer,shipped,Uruguay,Buenos Aires,mobile_app,7.57,2.54,176.38,2025-12-18 04:32:18.745153
1058,1487,691,2024-09-24,1,61.0,USD,debit_card,paid,Chile,Montevideo,mobile_app,7.35,29.56,31.44,2025-12-18 04:32:18.745153
1059,1799,518,2024-09-29,2,68.91,USD,transfer,cancelled,Chile,Buenos Aires,mobile_app,7.5,17.64,120.17999999999999,2025-12-18 04:32:18.745153
1060,1033,672,2024-03-04,1,27.54,USD,credit_card,delivered,Brazil,Buenos Aires,web,17.93,7.7,19.84,2025-12-18 04:32:18.745153
1061,1347,727,2024-10-24,2,80.78,USD,debit_card,delivered,Brazil,Buenos Aires,web,15.03,16.91,144.65,2025-12-18 04:32:18.745153
1062,1094,682,2024-12-15,1,12.26,USD,transfer,paid,Uruguay,Montevideo,web,14.06,2.31,9.95,2025-12-18 04:32:18.745153
1063,1071,612,2024-01-11,3,183.93,USD,debit_card,paid,Brazil,Santiago,mobile_app,16.38,24.0,527.79,2025-12-18 04:32:18.745153
1064,1550,682,2024-04-07,4,136.26,USD,transfer,paid,Argentina,Santiago,web,6.63,27.76,517.28,2025-12-18 04:32:18.745153
1065,1153,645,2024-03-11,2,198.2,USD,paypal,shipped,Chile,Montevideo,web,13.12,26.23,370.16999999999996,2025-12-18 04:32:18.745153
1066,1249,615,2024-12-29,4,177.15,USD,paypal,paid,Chile,Santiago,mobile_app,10.28,10.25,698.35,2025-12-18 04:32:18.745153
1067,1673,612,2024-02-27,2,97.23,USD,credit_card,created,Chile,Sao Paulo,web,16.08,9.77,184.69,2025-12-18 04:32:18.745153
1068,1437,750,2024-10-16,2,106.34,USD,paypal,cancelled,Uruguay,Santiago,mobile_app,7.57,1.05,211.63,2025-12-18 04:32:18.745153
1069,1117,750,2024-09-07,2,42.16,USD,paypal,paid,Uruguay,Sao Paulo,web,13.58,19.54,64.78,2025-12-18 04:32:18.745153
1070,1770,617,2024-10-02,3,95.1,USD,paypal,shipped,Brazil,Sao Paulo,web,17.88,16.05,269.24999999999994,2025-12-18 04:32:18.745153
1071,1890,660,2024-02-19,1,181.09,USD,transfer,cancelled,Chile,Sao Paulo,web,9.24,13.78,167.31,2025-12-18 04:32:18.745153
1072,1305,697,2024-12-23,2,14.92,USD,transfer,delivered,Chile,Montevideo,web,3.2,27.23,2.6099999999999994,2025-12-18 04:32:18.745153
1073,1267,759,2024-08-03,3,173.39,USD,debit_card,paid,Chile,Santiago,web,11.29,5.04,515.13,2025-12-18 04:32:18.745153
1074,1960,647,2024-02-21,2,71.48,USD,transfer,cancelled,Chile,Santiago,mobile_app,8.23,0.29,142.67000000000002,2025-12-18 04:32:18.745153
1075,1053,739,2024-09-27,1,180.4,USD,paypal,delivered,Chile,Montevideo,web,14.1,2.2,178.20000000000002,2025-12-18 04:32:18.745153
1076,1235,546,2024-03-24,2,188.47,USD,transfer,shipped,Argentina,Montevideo,web,19.12,6.7,370.24,2025-12-18 04:32:18.745153
1077,1388,697,2024-10-19,3,135.82,USD,credit_card,created,Chile,Santiago,web,10.74,1.0,406.46,2025-12-18 04:32:18.745153
1078,1989,546,2024-05-05,1,134.56,USD,debit_card,paid,Argentina,Montevideo,web,10.39,15.09,119.47,2025-12-18 04:32:18.745153
1079,1733,577,2024-10-22,3,93.29,USD,debit_card,created,Chile,Montevideo,web,13.78,9.42,270.45,2025-12-18 04:32:18.745153
1080,1762,623,2024-03-12,1,167.93,USD,transfer,shipped,Uruguay,Sao Paulo,web,3.86,5.41,162.52,2025-12-18 04:32:18.745153
1081,1824,574,2024-10-22,1,192.51,USD,paypal,cancelled,Uruguay,Montevideo,web,6.56,22.5,170.01,2025-12-18 04:32:18.745153
1082,1400,636,2024-08-23,4,156.14,USD,debit_card,cancelled,Argentina,Sao Paulo,mobile_app,18.54,6.13,618.43,2025-12-18 04:32:18.745153
1083,1623,589,2024-02-25,4,126.28,USD,credit_card,shipped,Chile,Buenos Aires,mobile_app,14.06,20.63,484.49,2025-12-18 04:32:18.745153
1084,1766,560,2024-12-25,4,123.32,USD,credit_card,shipped,Uruguay,Sao Paulo,web,2.24,10.48,482.79999999999995,2025-12-18 04:32:18.745153
1085,1302,637,2024-04-19,1,170.65,USD,debit_card,paid,Uruguay,Sao Paulo,mobile_app,5.68,15.35,155.3,2025-12-18 04:32:18.745153
1086,1918,549,2024-07-10,2,110.53,USD,paypal,delivered,Chile,Montevideo,web,14.29,28.02,193.04,2025-12-18 04:32:18.745153
1087,1206,758,2024-04-02,3,161.75,USD,paypal,created,Chile,Santiago,mobile_app,15.76,1.12,484.13,2025-12-18 04:32:18.745153
1088,1228,606,2024-12-15,3,104.23,USD,transfer,created,Uruguay,Buenos Aires,web,17.12,15.01,297.68,2025-12-18 04:32:18.745153
1089,1852,612,2024-02-25,3,17.18,USD,transfer,cancelled,Chile,Buenos Aires,web,7.26,25.63,25.91,2025-12-18 04:32:18.745153
1090,1909,753,2024-02-29,4,79.87,USD,debit_card,cancelled,Brazil,Buenos Aires,mobile_app,18.76,17.64,301.84000000000003,2025-12-18 04:32:18.745153
1091,1577,617,2024-05-17,1,91.67,USD,transfer,paid,Chile,Santiago,web,11.95,8.31,83.36,2025-12-18 04:32:18.745153
1092,1074,697,2024-02-08,4,32.62,USD,transfer,shipped,Uruguay,Buenos Aires,mobile_app,14.54,11.93,118.54999999999998,2025-12-18 04:32:18.745153
1093,1434,550,2024-01-28,2,24.99,USD,transfer,created,Uruguay,Buenos Aires,web,12.74,20.41,29.569999999999997,2025-12-18 04:32:18.745153
1094,1102,744,2024-02-18,1,109.42,USD,credit_card,paid,Argentina,Santiago,web,4.21,26.72,82.7,2025-12-18 04:32:18.745153
1095,1421,534,2024-05-04,3,21.6,USD,transfer,cancelled,Brazil,Buenos Aires,web,19.34,1.23,63.570000000000014,2025-12-18 04:32:18.745153
1096,1703,568,2024-01-13,4,64.07,USD,debit_card,cancelled,Uruguay,Montevideo,web,4.21,2.15,254.12999999999997,2025-12-18 04:32:18.745153
1097,1763,548,2024-02-05,4,150.2,USD,paypal,created,Brazil,Montevideo,mobile_app,6.59,9.75,591.05,2025-12-18 04:32:18.745153
1098,1737,573,2024-04-10,2,193.06,USD,transfer,cancelled,Chile,Sao Paulo,web,16.65,6.98,379.14,2025-12-18 04:32:18.745153
1099,1805,691,2024-10-08,2,144.98,USD,paypal,cancelled,Uruguay,Sao Paulo,mobile_app,13.13,7.95,282.01,2025-12-18 04:32:18.745153
1100,1305,760,2024-03-26,4,198.56,USD,transfer,delivered,Argentina,Sao Paulo,mobile_app,17.09,6.64,787.6,2025-12-18 04:32:18.745153
1101,1097,569,2024-01-04,2,141.18,USD,debit_card,shipped,Uruguay,Montevideo,web,11.28,5.87,276.49,2025-12-18 04:32:18.745153
1102,1849,589,2024-08-10,3,62.29,USD,credit_card,cancelled,Argentina,Montevideo,web,8.79,3.92,182.95000000000002,2025-12-18 04:32:18.745153
1103,1797,759,2024-12-03,2,136.05,USD,debit_card,delivered,Brazil,Montevideo,mobile_app,18.59,28.02,244.08,2025-12-18 04:32:18.745153
1104,1334,625,2024-06-14,2,141.92,USD,credit_card,paid,Argentina,Sao Paulo,mobile_app,2.65,4.33,279.51,2025-12-18 04:32:18.745153
1105,1858,730,2024-12-09,4,77.49,USD,transfer,cancelled,Chile,Sao Paulo,web,17.41,6.13,303.83,2025-12-18 04:32:18.745153
1106,1434,794,2024-10-04,4,8.45,USD,transfer,paid,Chile,Sao Paulo,mobile_app,6.15,7.39,26.409999999999997,2025-12-18 04:32:18.745153
1107,1446,628,2024-05-09,1,142.12,USD,credit_card,cancelled,Chile,Sao Paulo,mobile_app,17.28,27.99,114.13000000000001,2025-12-18 04:32:18.745153
1108,1993,779,2024-01-31,1,9.23,USD,debit_card,created,Uruguay,Sao Paulo,mobile_app,4.51,22.67,0.0,2025-12-18 04:32:18.745153
1109,1307,599,2024-01-11,4,128.08,USD,debit_card,delivered,Chile,Sao Paulo,web,12.44,23.69,488.63000000000005,2025-12-18 04:32:18.745153
1110,1248,796,2024-10-28,2,36.91,USD,credit_card,delivered,Chile,Montevideo,mobile_app,17.99,3.14,70.67999999999999,2025-12-18 04:32:18.745153
1111,1165,681,2024-04-05,2,115.29,USD,transfer,created,Uruguay,Santiago,mobile_app,10.52,25.09,205.49,2025-12-18 04:32:18.745153
1112,1480,673,2024-07-08,1,103.26,USD,credit_card,shipped,Brazil,Santiago,mobile_app,15.44,12.25,91.01,2025-12-18 04:32:18.745153
1113,1983,687,2024-07-10,1,7.64,USD,transfer,delivered,Chile,Sao Paulo,mobile_app,16.48,7.88,0.0,2025-12-18 04:32:18.745153
1114,1334,556,2024-09-22,1,75.76,USD,credit_card,paid,Chile,Santiago,web,15.26,17.27,58.49000000000001,2025-12-18 04:32:18.745153
1115,1541,530,2024-05-07,3,122.21,USD,transfer,delivered,Uruguay,Santiago,web,18.66,24.67,341.96,2025-12-18 04:32:18.745153
1116,1758,583,2024-08-25,3,170.48,USD,credit_card,shipped,Brazil,Montevideo,mobile_app,10.04,23.36,488.0799999999999,2025-12-18 04:32:18.745153
1117,1105,651,2024-12-20,1,178.29,USD,paypal,paid,Brazil,Sao Paulo,mobile_app,5.12,26.7,151.59,2025-12-18 04:32:18.745153
1118,1562,535,2024-04-21,2,99.35,USD,transfer,paid,Brazil,Sao Paulo,mobile_app,2.86,27.84,170.85999999999999,2025-12-18 04:32:18.745153
1119,1080,712,2024-11-11,1,147.04,USD,debit_card,created,Uruguay,Santiago,web,6.44,7.14,139.9,2025-12-18 04:32:18.745153
1120,1132,605,2024-12-08,3,66.71,USD,credit_card,cancelled,Argentina,Sao Paulo,web,4.58,12.72,187.41,2025-12-18 04:32:18.745153
1121,1796,719,2024-05-24,2,71.73,USD,debit_card,created,Argentina,Sao Paulo,mobile_app,12.04,0.44,143.02,2025-12-18 04:32:18.745153
1122,1899,662,2024-03-05,3,42.92,USD,credit_card,cancelled,Chile,Sao Paulo,mobile_app,5.33,26.38,102.38,2025-12-18 04:32:18.745153
1123,1137,719,2024-09-03,2,114.58,USD,debit_card,created,Chile,Sao Paulo,web,2.7,4.64,224.52,2025-12-18 04:32:18.745153
1124,1183,769,2024-08-10,3,66.34,USD,debit_card,cancelled,Chile,Santiago,mobile_app,2.65,25.84,173.18,2025-12-18 04:32:18.745153
1125,1400,619,2024-11-08,2,21.45,USD,credit_card,delivered,Argentina,Buenos Aires,mobile_app,16.97,9.88,33.019999999999996,2025-12-18 04:32:18.745153
1126,1329,681,2024-04-15,2,138.58,USD,credit_card,paid,Uruguay,Santiago,web,12.65,11.04,266.12,2025-12-18 04:32:18.745153
1127,1784,605,2024-06-29,2,143.01,USD,debit_card,cancelled,Chile,Montevideo,web,8.45,1.17,284.84999999999997,2025-12-18 04:32:18.745153
1128,1507,716,2024-07-02,2,75.2,USD,debit_card,delivered,Uruguay,Buenos Aires,web,18.1,9.81,140.59,2025-12-18 04:32:18.745153
1129,1851,704,2024-08-13,4,19.96,USD,debit_card,shipped,Chile,Buenos Aires,web,3.26,26.65,53.190000000000005,2025-12-18 04:32:18.745153
1130,1983,569,2024-09-21,3,88.13,USD,transfer,created,Uruguay,Buenos Aires,web,19.65,0.77,263.62,2025-12-18 04:32:18.745153
1131,1068,543,2024-10-04,3,91.26,USD,transfer,shipped,Uruguay,Santiago,mobile_app,13.09,12.19,261.59000000000003,2025-12-18 04:32:18.745153
1132,1545,727,2024-03-29,4,135.39,USD,paypal,delivered,Argentina,Montevideo,web,5.3,0.94,540.6199999999999,2025-12-18 04:32:18.745153
1133,1773,683,2024-06-24,2,66.51,USD,transfer,shipped,Uruguay,Santiago,web,14.22,11.13,121.89000000000001,2025-12-18 04:32:18.745153
1134,1052,606,2024-01-18,2,138.11,USD,transfer,shipped,Brazil,Montevideo,web,15.74,5.18,271.04,2025-12-18 04:32:18.745153
1135,1449,583,2024-04-15,3,174.94,USD,credit_card,delivered,Argentina,Santiago,web,9.73,7.57,517.2499999999999,2025-12-18 04:32:18.745153
1136,1204,749,2024-09-27,4,51.31,USD,paypal,paid,Chile,Santiago,web,17.51,26.33,178.91000000000003,2025-12-18 04:32:18.745153
1137,1125,520,2024-11-14,2,195.89,USD,paypal,cancelled,Argentina,Santiago,web,4.71,13.08,378.7,2025-12-18 04:32:18.745153
1138,1746,695,2024-06-15,2,80.34,USD,transfer,created,Brazil,Buenos Aires,mobile_app,7.02,8.21,152.47,2025-12-18 04:32:18.745153
1139,1042,677,2024-01-13,2,57.12,USD,credit_card,cancelled,Brazil,Santiago,web,3.68,17.68,96.56,2025-12-18 04:32:18.745153
1140,1751,506,2024-12-02,1,87.19,USD,credit_card,created,Uruguay,Montevideo,mobile_app,5.8,4.26,82.92999999999999,2025-12-18 04:32:18.745153
1141,1970,569,2024-02-01,4,23.41,USD,paypal,cancelled,Brazil,Montevideo,mobile_app,6.3,7.78,85.86,2025-12-18 04:32:18.745153
1142,1882,626,2024-02-09,2,29.51,USD,credit_card,shipped,Brazil,Montevideo,web,18.52,16.39,42.63,2025-12-18 04:32:18.745153
1143,1110,659,2024-05-27,1,85.81,USD,debit_card,paid,Brazil,Buenos Aires,web,3.41,7.13,78.68,2025-12-18 04:32:18.745153
1144,1760,747,2024-08-05,4,153.68,USD,transfer,shipped,Brazil,Santiago,mobile_app,9.69,20.37,594.35,2025-12-18 04:32:18.745153
1145,1662,702,2024-08-06,2,180.56,USD,debit_card,paid,Chile,Santiago,mobile_app,11.58,14.74,346.38,2025-12-18 04:32:18.745153
1146,1182,647,2024-03-22,3,134.64,USD,paypal,delivered,Chile,Sao Paulo,mobile_app,18.18,23.16,380.75999999999993,2025-12-18 04:32:18.745153
1147,1847,642,2024-11-28,1,25.52,USD,paypal,created,Argentina,Buenos Aires,web,19.96,28.45,0.0,2025-12-18 04:32:18.745153
1148,1094,698,2024-07-26,1,136.04,USD,credit_card,created,Uruguay,Montevideo,mobile_app,15.56,3.47,132.57,2025-12-18 04:32:18.745153
1149,1970,653,2024-07-19,2,128.91,USD,credit_card,delivered,Chile,Montevideo,web,19.47,10.04,247.78,2025-12-18 04:32:18.745153
1150,1373,641,2024-11-27,2,162.12,USD,paypal,cancelled,Brazil,Santiago,web,16.17,9.59,314.65000000000003,2025-12-18 04:32:18.745153
1151,1911,664,2024-02-07,1,165.92,USD,paypal,delivered,Uruguay,Montevideo,mobile_app,19.34,4.54,161.38,2025-12-18 04:32:18.745153
1152,1519,520,2024-07-29,3,174.3,USD,debit_card,delivered,Chile,Santiago,web,14.73,24.31,498.5900000000001,2025-12-18 04:32:18.745153
1153,1899,581,2024-11-22,3,85.76,USD,debit_card,paid,Argentina,Santiago,web,3.44,22.8,234.48000000000002,2025-12-18 04:32:18.745153
1154,1359,568,2024-09-05,4,141.08,USD,credit_card,delivered,Brazil,Sao Paulo,mobile_app,9.23,14.53,549.7900000000001,2025-12-18 04:32:18.745153
1155,1899,630,2024-08-14,2,57.31,USD,debit_card,created,Uruguay,Buenos Aires,mobile_app,13.64,16.13,98.49000000000001,2025-12-18 04:32:18.745153
1156,1695,586,2024-02-17,3,199.87,USD,credit_card,shipped,Chile,Santiago,web,8.31,1.79,597.82,2025-12-18 04:32:18.745153
1157,1280,717,2024-01-18,4,39.19,USD,credit_card,paid,Uruguay,Santiago,mobile_app,6.92,16.67,140.08999999999997,2025-12-18 04:32:18.745153
1158,1194,660,2024-10-21,3,6.97,USD,transfer,paid,Chile,Santiago,web,12.39,23.74,0.0,2025-12-18 04:32:18.745153
1159,1863,677,2024-07-14,2,34.02,USD,credit_card,cancelled,Argentina,Sao Paulo,mobile_app,18.8,17.21,50.830000000000005,2025-12-18 04:32:18.745153
1160,1194,616,2024-07-05,4,156.3,USD,debit_card,shipped,Brazil,Santiago,mobile_app,2.63,7.96,617.24,2025-12-18 04:32:18.745153
1161,1666,695,2024-12-10,4,92.12,USD,paypal,paid,Argentina,Buenos Aires,mobile_app,15.85,20.03,348.45000000000005,2025-12-18 04:32:18.745153
1162,1092,585,2024-08-11,4,92.26,USD,paypal,delivered,Brazil,Buenos Aires,mobile_app,15.01,10.84,358.20000000000005,2025-12-18 04:32:18.745153
1163,1671,788,2024-11-13,3,191.23,USD,debit_card,paid,Brazil,Montevideo,web,19.35,16.35,557.3399999999999,2025-12-18 04:32:18.745153
1164,1945,580,2024-12-30,2,184.33,USD,paypal,paid,Uruguay,Buenos Aires,mobile_app,18.75,14.63,354.03000000000003,2025-12-18 04:32:18.745153
1165,1060,651,2024-12-02,4,65.68,USD,credit_card,paid,Chile,Montevideo,web,15.72,11.44,251.28000000000003,2025-12-18 04:32:18.745153
1166,1633,560,2024-08-16,1,45.77,USD,paypal,cancelled,Argentina,Buenos Aires,web,11.37,21.57,24.200000000000003,2025-12-18 04:32:18.745153
1167,1050,560,2024-03-17,2,170.45,USD,debit_card,paid,Argentina,Montevideo,mobile_app,5.68,26.52,314.38,2025-12-18 04:32:18.745153
1168,1402,527,2024-07-06,1,181.67,USD,paypal,paid,Argentina,Santiago,mobile_app,11.81,0.16,181.51,2025-12-18 04:32:18.745153
1169,1788,542,2024-12-11,1,110.61,USD,credit_card,cancelled,Uruguay,Sao Paulo,mobile_app,15.78,28.01,82.6,2025-12-18 04:32:18.745153
1170,1004,668,2024-09-26,4,127.74,USD,credit_card,shipped,Uruguay,Sao Paulo,mobile_app,18.12,15.35,495.60999999999996,2025-12-18 04:32:18.745153
1171,1465,585,2024-04-04,4,55.1,USD,debit_card,created,Uruguay,Sao Paulo,mobile_app,16.21,21.02,199.38,2025-12-18 04:32:18.745153
1172,1603,676,2024-11-05,3,161.16,USD,debit_card,cancelled,Brazil,Santiago,web,5.51,25.67,457.81,2025-12-18 04:32:18.745153
1173,1681,516,2024-05-11,3,128.26,USD,debit_card,cancelled,Argentina,Sao Paulo,mobile_app,12.79,14.01,370.77,2025-12-18 04:32:18.745153
1174,1828,597,2024-02-08,3,103.19,USD,transfer,paid,Brazil,Buenos Aires,web,7.98,25.05,284.52,2025-12-18 04:32:18.745153
1175,1533,697,2024-03-12,2,16.72,USD,transfer,paid,Argentina,Montevideo,web,2.17,5.33,28.11,2025-12-18 04:32:18.745153
1176,1404,597,2024-10-07,3,183.61,USD,credit_card,created,Argentina,Santiago,web,5.6,4.78,546.0500000000001,2025-12-18 04:32:18.745153
1177,1837,564,2024-11-28,1,125.01,USD,transfer,paid,Chile,Sao Paulo,web,4.04,19.72,105.29,2025-12-18 04:32:18.745153
1178,1512,504,2024-06-08,3,42.57,USD,transfer,delivered,Argentina,Buenos Aires,mobile_app,17.17,26.1,101.61000000000001,2025-12-18 04:32:18.745153
1179,1644,501,2024-07-05,4,123.25,USD,paypal,paid,Uruguay,Buenos Aires,mobile_app,6.65,26.77,466.23,2025-12-18 04:32:18.745153
1180,1232,521,2024-07-09,3,137.11,USD,transfer,paid,Uruguay,Santiago,web,7.12,19.31,392.02000000000004,2025-12-18 04:32:18.745153
1181,1523,611,2024-04-29,2,107.53,USD,paypal,delivered,Uruguay,Santiago,web,19.28,15.76,199.3,2025-12-18 04:32:18.745153
1182,1345,556,2024-08-07,2,145.03,USD,debit_card,created,Chile,Sao Paulo,mobile_app,8.82,9.94,280.12,2025-12-18 04:32:18.745153
